SKU Pai,SKU Variação,Nome do Produto,Nome da Variação,Valor da Variação,Categoria (referência interna),Descrição do Produto,Marca,Preço (R$),Preço Original em Ienes (referência),Estoque,Peso(kg),Comprimento(cm),Largura(cm),Altura(cm),Dias de Preparação,Imagem de Capa,Imagem 2,Imagem 3,Imagem 4,Imagem 5,Imagem 6,Imagem 7,Imagem 8,Observações
JE-DOC-0046,JE-DOC-0046,PetitQ Disney – Chocolates Sortidos Disney 10 unidade,,Padrão,Doces & Chás,"Um snack encantador da Glico inspirado nos personagens mais queridos da Disney. Cada chocolate traz uma embalagem divertida com rostos dos personagens, tornando o produto perfeito para crianças, fãs da Disney e colecionadores.",Sem Marca,136.45,4200,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706080/nikkeybox/products/petitq-disney-chocolates-sortidos-disney-yovt/ncf1uhpudop9zkdmkvha.webp",,,,,,,,
JE-DOC-0047,JE-DOC-0047,Pocky Almond Crush – Chocolate com Amêndoas 10 unidade,,Padrão,Doces & Chás,"Experimente uma versão ainda mais especial do clássico Pocky! O Pocky Almond Crush combina palitos crocantes de biscoito com uma deliciosa cobertura de chocolate ao leite enriquecida com pedaços de amêndoas torradas, criando uma textura irresistível e um sabor sofisticado.  Perfeito para os amantes de chocolate e castanhas que procuram um snack japonês diferenciado e delicioso.",Sem Marca,175.39,5400,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706082/nikkeybox/products/pocky-almond-crush-chocolate-com-amendoa-ayc5/y3fp1irmmlhy7p2mti6q.webp",,,,,,,,
JE-DOC-0048,JE-DOC-0048,Pocky Cacau 60% – Chocolate Amargo Premium 10 unidade,,Padrão,Doces & Chás,"Para os amantes de chocolate amargo, o Pocky Cacau 60% oferece uma experiência única. Seus palitos crocantes são cobertos com chocolate premium de alto teor de cacau, proporcionando um sabor marcante, aromático e equilibrado.  Perfeito para acompanhar um café, chá ou para quem procura um doce menos açucarado e com sabor mais intenso.  ✨ Chocolate com 60% de cacau ✨ Rico em sabor e aroma ✨ Contém polifenóis do cacau ✨ Palitos crocantes de biscoito ✨ Embalagem com 2 pacotes internos",Sem Marca,168.90,5200,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706085/nikkeybox/products/pocky-cacau-60-chocolate-amargo-premium-loot/jlxa4oa47ch3oabppeeu.webp",,,,,,,,
JE-DOC-0049,JE-DOC-0049,Pocky Choco Mint – Edição Limitada 10 unidade,,Padrão,Doces & Chás,"Experimente o refrescante Pocky Choco Mint, uma edição especial que combina a crocância dos tradicionais palitos Pocky com uma deliciosa cobertura sabor menta e chocolate. O resultado é um snack leve, aromático e perfeito para quem ama a clássica combinação de chocolate com menta.  Ideal para os fãs de sabores únicos e edições exclusivas do Japão.",Sem Marca,168.90,5200,999,,,,,3,https://item-shopping.c.yimg.jp/i/z/ikkomon-marche_t04901005017092,,,,,,,,
JE-DOC-0050,JE-DOC-0050-small,Pocky Chocolate Original 10 unidade,Opção,10 unidades,Doces & Chás,"Descubra o sabor do tradicional Pocky Chocolate! Produzido pela Glico, este snack icônico combina palitos crocantes de biscoito com uma deliciosa cobertura de chocolate ao leite, criando uma experiência simples, divertida e irresistível.  Perfeito para acompanhar um café, chá ou para matar a vontade de um doce a qualquer momento.",Sem Marca,227.31,7000,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706087/nikkeybox/products/pocky-chocolate-original-8wm3/pneuirxwtrdzjia9ervy.webp",,,,,,,,
JE-DOC-0050,JE-DOC-0050-var-mr7ppxz6,Pocky Chocolate Original 10 unidade,Opção,5 unidades,Doces & Chás,"Descubra o sabor do tradicional Pocky Chocolate! Produzido pela Glico, este snack icônico combina palitos crocantes de biscoito com uma deliciosa cobertura de chocolate ao leite, criando uma experiência simples, divertida e irresistível.  Perfeito para acompanhar um café, chá ou para matar a vontade de um doce a qualquer momento.",Sem Marca,113.73,3500,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706087/nikkeybox/products/pocky-chocolate-original-8wm3/pneuirxwtrdzjia9ervy.webp",,,,,,,,
JE-DOC-0050,JE-DOC-0050-var-mr7pqwyz,Pocky Chocolate Original 10 unidade,Opção,3 unidades,Doces & Chás,"Descubra o sabor do tradicional Pocky Chocolate! Produzido pela Glico, este snack icônico combina palitos crocantes de biscoito com uma deliciosa cobertura de chocolate ao leite, criando uma experiência simples, divertida e irresistível.  Perfeito para acompanhar um café, chá ou para matar a vontade de um doce a qualquer momento.",Sem Marca,61.82,1900,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706087/nikkeybox/products/pocky-chocolate-original-8wm3/pneuirxwtrdzjia9ervy.webp",,,,,,,,
JE-DOC-0050,JE-DOC-0050-var-mr7psz90,Pocky Chocolate Original 10 unidade,Opção,1 unidade,Doces & Chás,"Descubra o sabor do tradicional Pocky Chocolate! Produzido pela Glico, este snack icônico combina palitos crocantes de biscoito com uma deliciosa cobertura de chocolate ao leite, criando uma experiência simples, divertida e irresistível.  Perfeito para acompanhar um café, chá ou para matar a vontade de um doce a qualquer momento.",Sem Marca,22.88,700,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706087/nikkeybox/products/pocky-chocolate-original-8wm3/pneuirxwtrdzjia9ervy.webp",,,,,,,,
JE-DOC-0051,JE-DOC-0051,Pocky Gokuboso Chocolate (Extra Fino) 10 unidade,,Padrão,Doces & Chás,"Experimente o famoso Pocky Gokuboso, a versão premium e ultra fina do tradicional Pocky! Seus palitos delicados e crocantes são cobertos por uma generosa camada de chocolate, oferecendo uma combinação perfeita de textura e sabor a cada mordida.  Ideal para quem ama chocolate e procura um snack japonês sofisticado e irresistível.  ✨ Palitos extra finos e crocantes ✨ Cobertura rica de chocolate ao leite ✨ Textura leve e delicada ✨ Embalagem com 2 pacotes internos",Sem Marca,168.90,5200,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706088/nikkeybox/products/pocky-gokuboso-chocolate-extra-fino-jp9a/wgfeowzwuuijm4x4xaeo.webp",,,,,,,,
JE-DOC-0052,JE-DOC-0052,Pocky Matcha Intenso 3 unidade,,Padrão,Doces & Chás,"Descubra o sabor autêntico do Japão com o Pocky Matcha Intenso! Elaborado com matcha de Uji, reconhecido mundialmente por sua qualidade superior, este snack combina palitos crocantes de biscoito com uma cobertura rica e cremosa de chá verde.  Seu sabor profundo e refinado faz desta versão uma das favoritas entre os apreciadores de matcha e da cultura japonesa.",Sem Marca,97.51,3000,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706091/nikkeybox/products/pocky-matcha-intenso-ricg/stnms5ruqzdxi3zfnin6.webp",,,,,,,,
JE-DOC-0053,JE-DOC-0053,Pocky Matcha Premium Uji – Dupla Camada 3 unidade,,Padrão,Doces & Chás,"Descubra a elegância do verdadeiro matcha japonês com o Pocky Matcha Premium Uji. Elaborado com chá verde de Uji, região famosa pela produção dos melhores matchás do Japão, esta versão apresenta uma cobertura especial em dupla camada que intensifica o sabor e o aroma característicos do chá.  Ideal para os amantes da cultura japonesa e para quem busca uma experiência sofisticada e diferenciada.",Sem Marca,97.51,3000,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706093/nikkeybox/products/pocky-matcha-premium-uji-dupla-camada-pg4g/zufhgimgxeyq4812cksb.webp",,,,,,,,
JE-DOC-0054,JE-DOC-0054,Pocky Morango (Strawberry) 6 unidade,,Padrão,Doces & Chás,"Delicie-se com o irresistível Pocky Morango! Feito com palitos crocantes de biscoito cobertos por uma deliciosa camada cremosa sabor morango, este snack é um dos favoritos entre os amantes dos doces japoneses.  Com uma embalagem econômica contendo 9 pacotes + 1 pacote extra, é perfeito para compartilhar ou saborear ao longo do dia.  ✨ Cobertura cremosa sabor morango ✨ Palitos leves e crocantes ✨ Embalagem econômica com 10 pacotes ✨ Um dos sabores mais vendidos do Japão",Sem Marca,162.41,5000,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706095/nikkeybox/products/pocky-morango-strawberry-dhx3/brnszsxxaf48cpntpskz.webp",,,,,,,,
JE-DOC-0055,JE-DOC-0055,Pocky Sakura Matcha – Edição Limitada Japão 6 unidade,,Padrão,Doces & Chás,"Descubra um dos sabores mais encantadores do Japão! O Pocky Sakura Matcha combina a suavidade das flores de cerejeira com o sabor autêntico do matcha, criando uma experiência delicada, aromática e tipicamente japonesa.  Perfeito para quem ama a cultura japonesa e deseja experimentar um snack exclusivo inspirado na época das cerejeiras em flor.  ✨ Sabor exclusivo de sakura e matcha ✨ Palitos crocantes cobertos com creme aromático ✨ Embalagem com 9 pacotes individuais ✨ Edição limitada da primavera japonesa",Sem Marca,214.33,6600,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706096/nikkeybox/products/pocky-sakura-matcha-edicao-limitada-japa-g06u/toouqqrt3ciwoydmaowt.webp",,,,,,,,
JE-DOC-0056,JE-DOC-0056,Pocky Strawberry Premium – 10 unidade,,Padrão,Doces & Chás,"Experimente o delicioso Pocky Strawberry Premium, uma versão especial que combina palitos crocantes de biscoito de cacau com uma cobertura cremosa de morango enriquecida com pedaços reais da fruta.  O resultado é um snack irresistível, com sabor intenso, textura diferenciada e um toque frutado que conquista desde a primeira mordida.  ✨ Cobertura de morango com pedaços da fruta ✨ Biscoito de cacau crocante ✨ Sabor intenso e autêntico de morango ✨ Embalagem com 2 pacotes internos ✨ Produto exclusivo do Japão",Sem Marca,175.39,5400,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706097/nikkeybox/products/pocky-strawberry-premium-morango-com-ped-hva9/brictvlkexudwzpqxt2i.webp",,,,,,,,
JE-PET-0010,JE-PET-0010,QY Pet Glove Wipes – Luvas Umedecidas para Higiene de Cães e Gatos,,Padrão,Pet,"Luvas umedecidas desenvolvidas para limpar, refrescar e cuidar da pelagem dos pets de forma prática e rápida, sem necessidade de enxágue. Basta vestir a luva e acariciar o animal para remover sujeiras, odores e pelos soltos, tornando o momento de limpeza mais confortável para cães e gatos.  🐶🐱 Principais benefícios:  * Limpa a pelagem sem necessidade de banho. * Remove sujeiras e odores do dia a dia. * Ajuda a deixar os pelos mais macios e brilhantes. * Prática para limpeza das patas, rosto e corpo. * Auxilia na remoção de pelos soltos. * Ideal para viagens, passeios e uso diário.  ✨ Diferenciais:  * Formato de luva para uma aplicação fácil e confortável. * Sem necessidade de enxágue. * Toalhas extra espessas para maior eficiência na limpeza. * Proporciona sensação de carinho enquanto limpa o pet. * Adequada para cães e gatos.  🌿 Ingredientes hidratantes:  * Enriquecida com agentes hidratantes que ajudam a cuidar da pele e da pelagem durante a limpeza.  🫧 Modo de uso: Vista a luva e passe suavemente sobre a pelagem do pet. Utilize em todo o corpo ou apenas nas áreas que necessitam de limpeza.  📦 Conteúdo: 10 luvas umedecidas.  Indicado para: Cães e gatos de todas as idades e portes.",Sem Marca,84.53,2600,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706098/nikkeybox/products/qy-pet-glove-wipes-luvas-umedecidas-para-l8p2/sta1eepjs8a76fmhek9r.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706100/nikkeybox/products/qy-pet-glove-wipes-luvas-umedecidas-para-l8p2/qon3dwuvfcejdax3vaif.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706102/nikkeybox/products/qy-pet-glove-wipes-luvas-umedecidas-para-l8p2/pqilfzcqyjpxxg0cuu35.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706104/nikkeybox/products/qy-pet-glove-wipes-luvas-umedecidas-para-l8p2/sxlmsyea4qub8kiiy0gh.webp",,,,,
JE-COS-0118,JE-COS-0118,ReFa Honey Queen SHAMPOO & TREATMENT & OUT BATH TREATMENT SET,,Padrão,Cosméticos,"O Kit ReFa Honey Queen reúne três etapas essenciais para um cuidado capilar completo: limpeza, tratamento e finalização. Enriquecido com ingredientes inspirados no poder nutritivo do mel, o kit proporciona hidratação intensa, brilho radiante e cabelos extremamente macios e saudáveis.  🍯 O kit contém: • ReFa Honey Queen Shampoo • ReFa Honey Queen Treatment • ReFa Honey Queen Hair Oil  💎 Benefícios: • Limpa suavemente sem ressecar os fios • Nutre e hidrata profundamente • Ajuda a reparar danos causados por química e calor • Reduz o frizz e melhora a maleabilidade • Proporciona brilho intenso e toque sedoso • Protege os fios contra o ressecamento  🌿 Principais ativos: • Mel e ingredientes hidratantes de alta qualidade • Óleos nutritivos para proteção e brilho • Componentes reparadores que fortalecem a fibra capilar",Sem Marca,557.64,17180,999,2.000,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706099/nikkeybox/products/refa-honey-queen-shampoo-treatment-out-b-zj60/jop7aug2crauxqtrnfhl.webp",,,,,,,,
JE-COS-0119,JE-COS-0119,Reva Honey Queen Shampoo & Treatment/ReFa HONEY QUEEN SHAMPOO & TREATMENT SET,,Padrão,Cosméticos,"O Kit ReFa Honey Queen Shampoo & Treatment combina o poder nutritivo do mel com ingredientes hidratantes para limpar, nutrir e restaurar os fios. Ideal para cabelos secos, danificados e com frizz, proporcionando brilho intenso, maciez e hidratação profunda.",Sem Marca,376.57,11600,999,1.500,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706101/nikkeybox/products/reva-honey-queen-shampoo-treatment-refa--t2nd/e2uqgkykc0urwam1xine.webp",,,,,,,,
JE-DOC-0057,JE-DOC-0057,Ritz Crackers Original – Biscoito Salgado Crocante 5 unidade,,Padrão,Doces & Chás,"Delicie-se com o sabor clássico dos biscoitos Ritz! Crocantes, levemente salgados e com um toque amanteigado irresistível, são perfeitos para qualquer hora do dia.  ✅ Textura leve e crocante ✅ Sabor suave e equilibrado ✅ Ideal para consumir puro ou com acompanhamentos ✅ Embalagem com porções individuais para maior praticidade ✅ Sucesso mundial há gerações",Sem Marca,142.94,4400,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706105/nikkeybox/products/ritz-crackers-original-biscoito-salgado--0c5m/zgrrevaatskn8nlt9soa.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706106/nikkeybox/products/ritz-crackers-original-biscoito-salgado--0c5m/of0huq8s5skfic5tdgja.webp",,,,,,,
JE-DOC-0058,JE-DOC-0058,S&B Golden Curry Médio (Chukara) – 198g x 2 unidades,,Padrão,Doces & Chás,"O Golden Curry é um dos currys japoneses mais populares e vendidos do Japão. Elaborado com uma combinação especial de 35 especiarias e ervas aromáticas, oferece um sabor rico, encorpado e equilibrado, com nível de picância médio, ideal para toda a família.  ✨ Características: • Sabor autêntico de curry japonês • Mistura de 35 especiarias e ervas selecionadas • Picância média (Chukara) • Fácil e rápido de preparar • Ideal para acompanhar arroz, carnes, legumes e massas  🍛 Como preparar:  1. Refogue carne e legumes de sua preferência. 2. Adicione água e cozinhe até os ingredientes ficarem macios. 3. Acrescente os tabletes de Golden Curry. 4. Misture até dissolver completamente e o molho engrossar. 5. Sirva com arroz japonês ou branco.  💡 Sugestão de consumo: Perfeito para preparar o tradicional Kare Raisu (Curry com Arroz Japonês), um dos pratos mais queridos do Japão.",Sem Marca,71.55,2200,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706106/nikkeybox/products/s-b-golden-curry-medio-chukara-198g-x-2--zf4i/yrfiqk1kmg7edyg6okoq.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706107/nikkeybox/products/s-b-golden-curry-medio-chukara-198g-x-2--zf4i/rz7ncghkv8r9hcr9cwey.webp",,,,,,,
JE-DOC-0059,JE-DOC-0059, S&B Golden Curry Suave (Amakuchi) – 198g x 2 unidade,,Padrão,Doces & Chás,"O Golden Curry Amakuchi (Suave) é a versão menos picante da famosa linha Golden Curry da S&B. Produzido com uma combinação especial de 35 especiarias e ervas aromáticas, oferece um sabor rico, levemente adocicado e muito equilibrado, ideal para crianças e pessoas que preferem pratos com pouca picância.  ✨ Características: • Sabor suave e levemente adocicado • Elaborado com 35 especiarias e ervas selecionadas • Baixo nível de picância (Amakuchi) • Fácil e rápido de preparar • Ideal para toda a família  🍛 Como preparar:  1. Refogue carne, cebola, cenoura e batata. 2. Adicione água e cozinhe até os ingredientes ficarem macios. 3. Acrescente os tabletes de curry e misture até dissolver. 4. Cozinhe por alguns minutos até obter um molho cremoso. 5. Sirva acompanhado de arroz.  💡 Sugestão de consumo: Perfeito para preparar o tradicional Kare Raisu Japonês, especialmente para quem prefere um sabor mais suave e delicado.  📦 Conteúdo: • 2 caixas de Golden Curry Suave • 198g cada caixa",Sem Marca,71.55,2200,999,,,,,3,"https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706109/nikkeybox/products/s-b-golden-curry-suave-amakuchi-198g-x-2-4vpi/ayn5l8ysksnmyzc8psem.webp","https://res.cloudinary.com/dw4j4tpub/image/upload/f_webp,q_auto/v1781706111/nikkeybox/products/s-b-golden-curry-suave-amakuchi-198g-x-2-4vpi/zlbisfbvead9jyxcg9y0.webp",,,,,,,
